group_id,walkDist,walkTime,transitDist,transitTime,totalDist,totalTime,modes
1769485,731,625,10182,2835,10913,3732s,"{'BUS', 'WALK'}"
3728841,414,348,4494,1294,4908,1881s,"{'BUS', 'WALK'}"
2970405,1026,849,1707,352,2733,1201s,"{'BUS', 'WALK'}"
509196,798,695,707,150,1505,845s,"{'SUBWAY', 'WALK'}"
1518336,1259,1033,6720,990,7979,2025s,"{'BUS', 'WALK'}"
2715438,1094,947,6340,1392,7434,2369s,"{'BUS', 'WALK'}"
187287,466,419,4797,1216,5263,1636s,"{'BUS', 'WALK'}"
1058406,693,587,1844,434,2537,1022s,"{'BUS', 'WALK'}"
3584806,658,560,7250,1834,7908,2903s,"{'BUS', 'WALK'}"
2244579,1551,1386,19697,1955,21248,3792s,"{'SUBWAY', 'BUS', 'WALK'}"
364474,,,,,,,
4811900,1054,936,18023,2957,19077,4192s,"{'BUS', 'HEAVY_RAIL', 'WALK'}"
646039,1158,1017,1105,308,2263,1325s,"{'BUS', 'WALK'}"
830945,801,679,1465,267,2266,947s,"{'BUS', 'WALK'}"
1024929,526,451,927,432,1453,883s,"{'BUS', 'WALK'}"
1241937,969,800,0,0,969,799s,{'WALK'}
1514983,867,848,8787,1170,9654,2018s,"{'SUBWAY', 'WALK'}"
105862,1734,1524,13868,1560,15602,3085s,"{'SUBWAY', 'WALK'}"
4100678,971,895,6326,1083,7297,2265s,"{'SUBWAY', 'BUS', 'WALK'}"
1978479,600,498,1001,330,1601,829s,"{'BUS', 'WALK'}"
1148571,331,298,3018,751,3349,1074s,"{'BUS', 'WALK'}"
2140480,966,791,7508,1110,8474,1900s,"{'SUBWAY', 'WALK'}"
1172698,1193,932,5109,750,6302,1683s,"{'SUBWAY', 'WALK'}"
2237821,641,551,3109,822,3750,1407s,"{'BUS', 'WALK'}"
1818809,781,839,6140,1196,6921,2280s,"{'SUBWAY', 'BUS', 'WALK'}"
4544544,872,883,4627,714,5499,2232s,"{'SUBWAY', 'BUS', 'WALK'}"
3917226,1301,1182,15744,1651,17045,3089s,"{'BUS', 'WALK', 'HEAVY_RAIL'}"
595904,495,412,1212,245,1707,658s,"{'BUS', 'WALK'}"
5071058,738,685,22073,2899,22811,4545s,"{'SUBWAY', 'BUS', 'WALK'}"
178368,836,895,23223,3150,24059,4683s,"{'SUBWAY', 'WALK'}"
3595751,719,623,3819,921,4538,1913s,"{'BUS', 'WALK'}"
463766,2258,1820,26195,2755,28453,4790s,"{'SUBWAY', 'BUS', 'WALK'}"
2641166,944,806,2629,608,3573,1415s,"{'BUS', 'WALK'}"
1658922,965,826,11066,2557,12031,3651s,"{'BUS', 'WALK'}"
391257,1614,1336,14243,2564,15857,4318s,"{'BUS', 'WALK'}"
322331,1664,1391,0,0,1664,1391s,{'WALK'}
446322,467,396,12908,2271,13375,3257s,"{'BUS', 'WALK'}"
338381,1124,962,4887,1076,6011,2039s,"{'BUS', 'WALK'}"
505434,519,563,2887,724,3406,1615s,"{'SUBWAY', 'BUS', 'WALK'}"
714000,2972,2470,27780,2640,30752,5115s,"{'SUBWAY', 'WALK'}"
2758158,1035,856,2742,455,3777,1320s,"{'BUS', 'WALK'}"
2234906,848,711,17726,3651,18574,4954s,"{'BUS', 'WALK'}"
2257049,539,491,1756,693,2295,1185s,"{'BUS', 'WALK'}"
187167,370,314,446,131,816,447s,"{'BUS', 'WALK'}"
2554331,441,375,807,247,1248,623s,"{'BUS', 'WALK'}"
5098925,1501,1442,1876,240,3377,1682s,"{'SUBWAY', 'WALK'}"
1838035,457,407,1203,319,1660,727s,"{'BUS', 'WALK'}"
2796513,1430,1217,2363,330,3793,1549s,"{'SUBWAY', 'WALK'}"
914399,1124,1115,3122,420,4246,1536s,"{'SUBWAY', 'WALK'}"
1858268,4171,3442,4182,330,8353,3953s,"{'TRAM', 'WALK'}"
1826120,1184,1119,11271,1795,12455,3159s,"{'SUBWAY', 'BUS', 'WALK'}"
3703830,775,650,4877,965,5652,2143s,"{'BUS', 'WALK'}"
1163166,2091,1821,29504,2910,31595,5062s,"{'SUBWAY', 'WALK'}"
3725580,786,635,2275,659,3061,1543s,"{'BUS', 'WALK'}"
981061,,,,,,,
4401730,500,412,6784,1569,7284,1981s,"{'BUS', 'WALK'}"
2597666,108,108,819,168,927,278s,"{'BUS', 'WALK'}"
407481,1411,1184,4250,1172,5661,2357s,"{'BUS', 'WALK'}"
1325688,1676,1392,29881,3222,31557,4990s,"{'SUBWAY', 'BUS', 'WALK'}"
290434,638,579,4132,960,4770,1572s,"{'BUS', 'WALK'}"
2016676,446,377,1821,489,2267,881s,"{'BUS', 'WALK'}"
1942344,901,787,3109,1216,4010,2003s,"{'BUS', 'WALK'}"
438408,413,360,2749,686,3162,1046s,"{'BUS', 'WALK'}"
1933438,207,178,5614,1876,5821,2576s,"{'BUS', 'WALK'}"
4291684,399,584,9584,1650,9983,2518s,"{'SUBWAY', 'BUS', 'WALK'}"
3422168,943,796,3302,801,4245,1598s,"{'BUS', 'WALK'}"
1027963,956,785,7375,1564,8331,2366s,"{'BUS', 'WALK'}"
1277434,1714,1533,28960,2820,30674,4684s,"{'SUBWAY', 'WALK'}"
1774649,817,735,3653,1234,4470,1970s,"{'BUS', 'WALK'}"
3190902,1706,1569,10282,1290,11988,2874s,"{'SUBWAY', 'WALK'}"
78567,486,447,2623,638,3109,1099s,"{'BUS', 'WALK'}"
4262184,872,804,19824,2647,20696,4374s,"{'SUBWAY', 'BUS', 'WALK'}"
3923949,673,564,5064,1227,5737,1791s,"{'BUS', 'WALK'}"
2312639,986,850,673,243,1659,1093s,"{'BUS', 'WALK'}"
1101381,698,585,6170,960,6868,2193s,"{'BUS', 'WALK'}"
4604707,1187,1149,20280,1830,21467,3940s,"{'SUBWAY', 'BUS', 'WALK'}"
180439,,,,,,,
1339268,1598,1320,2567,454,4165,1774s,"{'BUS', 'WALK'}"
3285629,668,557,6811,1770,7479,2328s,"{'BUS', 'WALK'}"
4016384,384,309,1289,199,1673,522s,"{'BUS', 'WALK'}"
1401153,552,479,1593,530,2145,1011s,"{'BUS', 'WALK'}"
1273723,1141,1018,768,120,1909,1139s,"{'SUBWAY', 'WALK'}"
298509,375,321,2242,558,2617,1121s,"{'BUS', 'WALK'}"
571947,1585,1296,0,0,1585,1296s,{'WALK'}
509212,692,610,1729,410,2421,1020s,"{'BUS', 'WALK'}"
3438077,1733,1485,28484,2610,30217,4095s,"{'SUBWAY', 'WALK'}"
445128,541,439,1196,275,1737,742s,"{'BUS', 'WALK'}"
1193878,516,447,5104,1244,5620,1921s,"{'BUS', 'WALK'}"
4390669,863,741,16891,2219,17754,4498s,"{'BUS', 'WALK'}"
635051,1732,1419,0,0,1732,1419s,{'WALK'}
4977423,970,894,8049,1899,9019,3568s,"{'BUS', 'WALK'}"
4317913,933,912,5614,720,6547,1632s,"{'SUBWAY', 'WALK'}"
1229444,1192,1174,20100,2232,21292,4351s,"{'SUBWAY', 'BUS', 'WALK'}"
2119855,1063,1050,3379,450,4442,1500s,"{'SUBWAY', 'WALK'}"
3553936,701,622,4407,1319,5108,2286s,"{'BUS', 'WALK'}"
391523,1222,1191,6064,1128,7286,2564s,"{'SUBWAY', 'BUS', 'WALK'}"
403976,1141,1018,768,90,1909,1109s,"{'SUBWAY', 'WALK'}"
803064,1251,1050,2258,450,3509,1551s,"{'BUS', 'WALK'}"
2724961,1169,982,14892,1457,16061,2925s,"{'BUS', 'WALK'}"
20986,969,800,0,0,969,799s,{'WALK'}
4135098,746,624,4625,968,5371,2207s,"{'BUS', 'WALK'}"
220075,666,558,6384,1485,7050,2422s,"{'BUS', 'WALK'}"
4710413,640,542,0,0,640,542s,{'WALK'}
598325,1054,1023,7808,1302,8862,2922s,"{'SUBWAY', 'BUS', 'WALK'}"
594473,983,886,5856,630,6839,1516s,"{'SUBWAY', 'WALK'}"
3754900,805,690,1499,304,2304,994s,"{'BUS', 'WALK'}"
2090403,204,179,1136,666,1340,845s,"{'BUS', 'WALK'}"
2912465,441,375,807,192,1248,568s,"{'BUS', 'WALK'}"
1640388,760,828,8445,1260,9205,2316s,"{'SUBWAY', 'WALK'}"
174580,830,719,3643,936,4473,1655s,"{'BUS', 'WALK'}"
3920702,703,631,2577,883,3280,1874s,"{'BUS', 'WALK'}"
2377384,500,455,1832,761,2332,1218s,"{'BUS', 'WALK'}"
65678,711,620,13375,3142,14086,3994s,"{'BUS', 'WALK'}"
2556617,275,257,1684,423,1959,709s,"{'BUS', 'WALK'}"
512169,581,651,12267,1689,12848,2627s,"{'SUBWAY', 'BUS', 'WALK'}"
4657172,362,296,2252,786,2614,1139s,"{'BUS', 'WALK'}"
910957,2224,1884,28192,2730,30416,4615s,"{'SUBWAY', 'WALK'}"
50937,852,712,1448,372,2300,1084s,"{'BUS', 'WALK'}"
3570054,806,825,6136,1522,6942,2626s,"{'SUBWAY', 'BUS', 'WALK'}"
507200,615,537,1226,496,1841,1033s,"{'BUS', 'WALK'}"
2090409,501,444,1495,706,1996,1185s,"{'BUS', 'WALK'}"
2598990,894,851,3102,420,3996,1271s,"{'SUBWAY', 'WALK'}"
2070834,1681,1415,4360,968,6041,2383s,"{'BUS', 'WALK'}"
4440412,800,689,5458,969,6258,1660s,"{'BUS', 'WALK'}"
839583,918,798,11987,1982,12905,3059s,"{'SUBWAY', 'BUS', 'WALK'}"
3256337,684,617,10457,1649,11141,2519s,"{'SUBWAY', 'BUS', 'WALK'}"
5024193,767,605,10194,2304,10961,2916s,"{'BUS', 'WALK'}"
794739,704,745,13291,2288,13995,3472s,"{'SUBWAY', 'BUS', 'WALK'}"
3208609,580,499,4397,1114,4977,1616s,"{'BUS', 'WALK'}"
734250,1986,1709,23428,2549,25414,4474s,"{'SUBWAY', 'BUS', 'WALK'}"
176623,825,697,7200,2012,8025,2712s,"{'BUS', 'WALK'}"
1514098,471,430,1829,552,2300,982s,"{'BUS', 'WALK'}"
4277313,740,793,6533,898,7273,2230s,"{'SUBWAY', 'BUS', 'WALK'}"
180622,1436,1199,7474,960,8910,2159s,"{'SUBWAY', 'WALK'}"
3730251,1188,1168,2501,390,3689,1559s,"{'SUBWAY', 'WALK'}"
2231586,,,,,,,
3630076,1145,1105,5795,930,6940,2035s,"{'SUBWAY', 'WALK'}"
1646151,840,880,3762,720,4602,1569s,"{'SUBWAY', 'WALK'}"
3921215,900,758,310,91,1210,856s,"{'BUS', 'WALK'}"
398451,403,344,6019,1342,6422,1687s,"{'BUS', 'WALK'}"
3237993,1303,1262,25086,2831,26389,5385s,"{'SUBWAY', 'BUS', 'WALK'}"
