Pickup Neighborhood,Dropoff Neighborhood,totalTransitTime_wavg,rideshareTime_wavg,tripCost_wavg,transitPenalty_wavg,distance_wavg,Count,transitPenaltyColor
Austin,Lower West Side,60.31720430107528,20.283333333333335,17.44193548387097,2.9929791935253194,7.387096774193548,31.0,red
Austin,Mckinley Park,61.63030303030303,25.931818181818183,25.37,2.368073185413681,8.754545454545456,11.0,orange
Austin,Montclare,51.38333333333335,27.55416666666667,20.048125000000006,1.8687004245533552,5.94375,32.0,green
Austin,Museum Campus,70.43994252873561,25.18419540229885,24.863965517241386,2.9134134407466576,10.013793103448277,58.0,red
Austin,Near South Side,50.6063725490196,24.280882352941177,24.06323529411765,2.132555761199919,9.614705882352942,34.0,yellow
Austin,New City,70.13333333333334,30.566666666666666,25.03,2.2944383860414397,11.1,1.0,yellow
Austin,North Center,73.1,43.53333333333333,31.74,1.6791730474732005,9.0,1.0,green
Austin,North Lawndale,34.79184397163121,11.836761229314419,13.283617021276596,3.1281532623370083,3.6574468085106386,141.0,red
Austin,North Park,64.61333333333332,37.79333333333334,28.516,1.7339436932290926,10.84,5.0,green
Austin,Norwood Park,77.55,37.88333333333333,23.73,2.0470743510778706,8.6,1.0,yellow
Austin,O'Hare,86.72401129943502,29.491525423728813,37.76542372881356,3.023472927296774,11.735593220338984,59.0,red
Austin,Portage Park,36.833333333333336,23.06851851851852,18.194444444444443,1.6999945587691352,5.077777777777778,9.0,green
Austin,River North,56.07005347593582,29.4927807486631,19.44042780748663,1.971702867430268,9.445989304812835,187.0,green
Austin,Rogers Park,116.43333333333334,43.583333333333336,39.22,2.6715105162523898,18.2,1.0,orange
Austin,Roseland,101.15,39.3,25.14,2.5737913486005093,20.1,1.0,orange
Austin,Sheffield & DePaul,67.44166666666666,29.366666666666667,22.265,2.5233210569118327,9.6,2.0,orange
Austin,South Shore,92.69333333333331,42.57,34.998000000000005,2.3055274469561833,18.220000000000002,5.0,yellow
Austin,Streeterville,63.06592920353983,32.22477876106195,25.49628318584071,2.00923648171965,9.609734513274333,113.0,green
Austin,Ukrainian Village,45.81875,18.602777777777778,22.034583333333334,2.480242248803338,6.366666666666667,24.0,orange
Austin,United Center,35.6083908045977,16.886896551724135,17.371931034482756,2.191360032460065,5.624827586206896,145.0,yellow
Austin,Uptown,77.79166666666667,45.179487179487175,32.03,1.7435965810452616,10.792307692307691,26.0,green
Austin,Washington Park,71.61666666666666,31.65,41.23,2.262769878883623,13.7,1.0,yellow
Austin,West Elsdon,68.98333333333333,44.75,28.86,1.5415270018621974,8.0,1.0,green
Austin,West Loop,44.44955703211517,25.633333333333336,25.341627906976743,1.9705165308541701,8.012624584717608,301.0,green
Austin,West Ridge,74.61666666666666,28.883333333333333,24.52,2.5833814195037506,9.3,1.0,orange
Austin,West Town,44.98070175438597,18.655263157894737,18.250000000000004,2.624813816970908,4.8157894736842115,19.0,orange
Austin,Wicker Park,49.09166666666667,23.843055555555555,17.257499999999997,2.088380755451302,6.0249999999999995,12.0,yellow
Austin,Woodlawn,93.1,31.716666666666665,28.73,2.93536521282186,17.0,1.0,red
Austin,Wrigleyville,76.35,40.03888888888889,28.73,1.9097850400273984,9.166666666666666,3.0,green
Avalon Park,Ashburn,50.88611111111112,20.058333333333334,21.516666666666666,2.5892869282586557,5.6499999999999995,6.0,orange
Avalon Park,Auburn Gresham,51.17222222222222,17.215277777777775,17.065,2.990936614862123,4.741666666666667,12.0,red
Avalon Park,Beverly,53.63333333333333,22.616666666666664,25.135,2.386146637098522,6.833333333333333,6.0,orange
Avalon Park,Calumet Heights,9.850000000000001,5.996153846153846,10.411538461538463,1.7084103421722132,1.3153846153846156,13.0,green
Avalon Park,Chatham,29.941287878787872,10.004166666666666,11.92409090909091,3.2992256347329203,2.6363636363636367,44.0,red
Avalon Park,Englewood,52.36666666666667,15.968181818181819,19.385454545454547,3.2834796397004187,4.368181818181818,22.0,red
Avalon Park,Garfield Ridge,87.96666666666667,41.988888888888894,53.833999999999996,2.1186317716541168,12.16,15.0,yellow
Avalon Park,Grand Crossing,28.54479166666667,9.1171875,11.181875000000002,3.545840182099694,1.9312500000000001,32.0,red
Avalon Park,Grant Park,47.45000000000001,27.180555555555554,29.938333333333333,1.7753910477350159,11.116666666666667,6.0,green
Avalon Park,Humboldt Park,87.28333333333335,35.961111111111116,26.896666666666665,2.4374388057256535,16.333333333333332,3.0,orange
Avalon Park,Hyde Park,40.7167619047619,17.28066666666667,18.16731428571428,2.375611790053577,3.9765714285714284,175.0,orange
Avalon Park,Jackson Park,32.036274509803924,11.305882352941177,20.56058823529412,2.8678798128926095,2.8058823529411767,34.0,red
Avalon Park,Kenwood,43.78333333333333,22.483333333333334,19.355,2.040018420568962,6.1,4.0,yellow
Avalon Park,"Little Italy, UIC",75.6,36.06819923371648,31.276781609195403,2.1527637956575925,13.35632183908046,174.0,yellow
Avalon Park,Little Village,95.01666666666667,29.435416666666665,25.4,3.3029178870450138,13.275000000000002,8.0,red
Avalon Park,Loop,51.51666666666666,34.75113636363636,29.404545454545453,1.5493661317412764,11.8,44.0,green
Avalon Park,Mckinley Park,59.13333333333333,23.75,23.73,2.4898245614035086,10.2,1.0,orange
Avalon Park,Near South Side,72.88333333333334,24.318181818181824,21.02909090909091,3.0122717783943074,9.899999999999999,11.0,red
Avalon Park,Pullman,46.60233918128655,12.680994152046784,12.931228070175438,3.739358773855193,4.045614035087719,57.0,red
Avalon Park,River North,73.47619047619048,30.59047619047619,33.20714285714285,2.433813253650144,14.400000000000002,7.0,orange
Avalon Park,Roseland,41.92638888888889,13.661805555555555,14.80625,3.102967644044819,3.808333333333333,24.0,red
Avalon Park,South Chicago,28.8,7.666666666666666,5.0600000000000005,4.579461327956214,2.25,2.0,red
Avalon Park,South Deering,20.124436090225565,11.235338345864662,11.838120300751878,1.7971889965122776,2.2466165413533834,133.0,green
Avalon Park,South Shore,24.261635220125783,9.210377358490566,12.343962264150946,2.786220719349835,2.026415094339623,53.0,red
Avalon Park,United Center,68.3,43.78333333333333,40.75,1.5599543205177009,14.4,1.0,green
Avalon Park,West Loop,65.86629213483145,26.206741573033703,26.878651685393255,2.556626819399841,11.879775280898876,89.0,orange
Avalon Park,Woodlawn,35.166666666666664,14.166666666666666,21.73,2.4823529411764707,2.8,1.0,orange
Avondale,Albany Park,34.2698717948718,12.040384615384616,13.771153846153847,2.974371195345042,2.669230769230769,26.0,red
Avondale,Andersonville,52.79999999999999,21.722222222222225,22.21666666666667,2.4343160109404587,5.833333333333333,3.0,orange
Avondale,Armour Square,63.96666666666667,39.25,40.401666666666664,1.6782674464234588,9.516666666666667,6.0,green
Avondale,Auburn Gresham,85.6,50.63333333333333,36.18,1.6905859117840685,16.5,1.0,green
Avondale,Austin,58.484567901234584,28.962962962962962,25.05814814814815,2.066775409844031,6.3,27.0,yellow
Avondale,Avalon Park,87.85,30.483333333333334,28.73,2.881902679059595,18.3,1.0,red
Avondale,Avondale,20.44704491725768,7.415602836879434,10.826312056737589,3.1144428529390153,1.1680851063829787,141.0,red
Avondale,Belmont Cragin,34.58653846153846,15.726923076923075,16.45230769230769,2.2260669208869013,3.4461538461538463,26.0,yellow
Avondale,Boystown,34.93333333333333,21.366666666666667,17.862499999999997,1.6793330863288827,4.125,4.0,green
Avondale,Bridgeport,64.8,17.141666666666666,24.825000000000003,3.8152560322866873,9.7,2.0,red
Avondale,Bucktown,32.07306201550388,9.258527131782945,12.23860465116279,3.692884863262972,2.322093023255814,86.0,red
Avondale,East Village,41.70666666666667,23.543333333333333,21.692,1.7707806413338811,5.52,5.0,green
Avondale,Edgewater,52.31666666666668,27.270512820512824,22.659230769230767,1.986977289077925,6.769230769230769,13.0,green
Avondale,Garfield Park,35.358333333333334,18.791666666666664,16.31,1.875800865800866,4.15,2.0,green
Avondale,Garfield Ridge,100.25,26.316666666666666,46.345,3.866887012013576,15.666666666666666,6.0,red
Avondale,Gold Coast,50.72666666666668,20.314444444444447,21.182000000000002,2.5903184671263357,5.8933333333333335,15.0,orange
Avondale,Grant Park,55.626257861635246,25.455503144654088,25.286603773584908,2.364135255409677,7.771698113207545,106.0,orange
Avondale,Hermosa,24.608333333333334,11.536666666666667,12.689000000000002,2.324910500473954,2.16,10.0,yellow
Avondale,Humboldt Park,33.0154761904762,14.356547619047616,13.147499999999999,2.416621344716201,2.8999999999999995,28.0,orange
Avondale,Hyde Park,84.83333333333333,27.966666666666665,26.23,3.033373063170441,13.3,1.0,red
Avondale,Irving Park,30.37367941712204,8.541894353369763,12.555136612021856,3.7012300563052567,1.4213114754098362,183.0,red
Avondale,Jackson Park,71.36666666666666,19.316666666666666,39.23,3.694564279551337,13.6,1.0,red
Avondale,Jefferson Park,36.416666666666664,11.683333333333334,14.84,3.1169757489300998,5.2,1.0,red
Avondale,Lake View,35.62557905337361,19.029103726082578,17.989833836858008,1.9420326618686943,3.7897280966767375,662.0,green
Avondale,Lincoln Park,43.19075425790755,18.00413625304136,16.80824817518248,2.479653898320126,3.727737226277373,137.0,orange
Avondale,Lincoln Square,45.50357142857144,19.54345238095238,15.544285714285715,2.39658399604365,3.6857142857142846,28.0,orange
Avondale,"Little Italy, UIC",50.342083333333335,27.196666666666665,22.389249999999997,1.913801830435337,7.507499999999998,40.0,green
Avondale,Little Village,65.55,32.016666666666666,24.93,2.047371160853722,7.5,1.0,yellow
Avondale,Logan Square,23.129315164220824,8.83675751222921,12.312012578616352,2.7948687276000923,1.7092243186582807,477.0,red
Avondale,Loop,44.98432802829355,24.35654288240495,24.365968169761278,1.9527745460762398,6.71525198938992,754.0,green
Avondale,Lower West Side,60.66190476190476,27.466666666666665,23.041428571428575,2.5129939176097156,8.7,7.0,orange
Avondale,Montclare,43.11666666666666,20.900450450450457,20.90108108108108,2.06801583437072,3.9594594594594597,37.0,yellow
Avondale,Museum Campus,64.63333333333335,32.87277777777777,33.96066666666666,2.0569774529555938,9.816666666666666,30.0,yellow
Avondale,Near South Side,63.35,27.016666666666666,24.96666666666667,2.3543146718869745,10.466666666666667,3.0,orange
Avondale,North Center,28.24791666666666,10.68625,14.26125,2.830098422257875,2.3275,40.0,red
Avondale,North Lawndale,51.18095238095238,27.583333333333336,28.58857142857143,1.966983533147749,8.542857142857143,7.0,green
Avondale,O'Hare,58.20676470588234,27.79328431372549,42.0840294117647,2.1867510798122263,12.110882352941175,340.0,yellow
Avondale,Old Town,54.06,27.73,24.27,2.058840569694075,5.7,10.0,yellow
Avondale,Portage Park,27.01458333333333,12.734999999999998,13.970250000000002,2.4012700057954843,2.6275000000000004,40.0,orange
Avondale,River North,52.810523809523815,23.69609523809524,25.06162857142857,2.3699219122712396,6.285428571428572,350.0,orange
Avondale,Rogers Park,60.84743589743589,29.85128205128205,25.74923076923077,2.190576267527423,8.207692307692309,13.0,yellow
Avondale,"Sauganash,Forest Glen",108.86666666666666,10.7,29.42,10.174454828660437,5.7,1.0,red
Avondale,Sheffield & DePaul,35.641397849462365,12.895698924731182,16.324193548387097,2.9159691466459825,2.754838709677419,31.0,red
Avondale,South Chicago,98.26666666666667,43.4,30.75,2.2642089093701996,19.4,1.0,yellow
Avondale,Streeterville,52.14288288288288,26.188198198198204,24.675729729729724,2.1839635611405934,6.984864864864864,185.0,yellow
Avondale,Ukrainian Village,38.2695652173913,16.64782608695652,16.89260869565217,2.42997580098986,4.608695652173913,23.0,orange
Avondale,United Center,49.92170542635659,27.125193798449615,28.214418604651158,1.879512958585474,5.953488372093023,43.0,green
Avondale,Uptown,47.026570048309175,21.130917874396136,21.471014492753625,2.336346961344168,5.007246376811594,69.0,yellow
Avondale,Washington Heights,96.13333333333334,41.43333333333333,21.04,2.3201930812550287,19.2,1.0,yellow
Avondale,West Loop,52.32543478260868,23.715905797101446,24.61080434782609,2.3553421089655986,5.808260869565218,460.0,orange
Avondale,West Ridge,63.12291666666667,19.184375,20.318125,3.318997349472401,4.824999999999999,16.0,red
Avondale,West Town,35.94731182795697,19.416487455197135,18.342903225806452,2.05968650026095,4.523655913978494,93.0,yellow
Avondale,Wicker Park,34.73597122302158,14.009712230215827,17.22517985611511,2.699417227208776,3.6071942446043166,139.0,orange
Avondale,Woodlawn,89.98333333333333,28.233333333333334,32.83,3.187131050767414,14.6,1.0,red
Avondale,Wrigleyville,35.09596774193549,18.247043010752687,20.073870967741936,2.0245510034201675,3.2419354838709675,62.0,yellow
Belmont Cragin,Albany Park,45.202380952380956,17.607142857142858,17.427142857142858,2.588847783230349,4.671428571428572,7.0,orange
Belmont Cragin,Austin,22.62564102564103,11.029166666666667,11.7575,2.1979570375549455,1.9519230769230769,52.0,yellow
Belmont Cragin,Avondale,33.64294871794872,15.8974358974359,14.240769230769233,2.2109625540466946,3.396153846153846,26.0,yellow
Belmont Cragin,Belmont Cragin,17.164427860696517,7.53134328358209,10.117611940298508,2.350210232376144,1.471641791044776,67.0,orange
Belmont Cragin,Boystown,63.28333333333333,25.066666666666666,16.23,2.5246010638297873,6.9,1.0,orange
Belmont Cragin,Brighton Park,82.23333333333333,44.08333333333333,36.345,1.8673523799816796,13.950000000000001,2.0,green
Belmont Cragin,Bucktown,50.61666666666667,25.0,19.401666666666667,2.0492688959312293,5.8,6.0,yellow
Belmont Cragin,Dunning,31.263492063492055,11.815079365079365,12.811428571428573,2.6749214779280566,2.9571428571428577,21.0,orange
Belmont Cragin,East Village,58.59444444444444,27.555555555555557,17.62,2.1425271437203057,6.966666666666666,3.0,yellow
Belmont Cragin,Edgewater,74.76666666666667,37.21666666666667,26.51,2.0089565606806983,10.5,1.0,green
Belmont Cragin,Galewood,25.743333333333336,7.327222222222222,7.823333333333333,3.6694436680330265,1.5533333333333332,30.0,red
Belmont Cragin,Grant Park,60.64999999999999,37.290740740740745,28.692222222222224,1.6346521449562703,9.822222222222223,9.0,green
Belmont Cragin,Hermosa,27.027777777777782,11.438888888888888,9.801666666666664,2.4579204311015057,3.091666666666667,12.0,orange
Belmont Cragin,Humboldt Park,27.60833333333333,16.509920634920636,14.847857142857142,1.8217307169339647,3.4214285714285717,42.0,green
Belmont Cragin,Irving Park,53.295833333333334,21.17083333333333,16.3,2.6501394107080745,5.5,4.0,orange
Belmont Cragin,Jefferson Park,31.409333333333333,10.93266666666667,11.058399999999999,2.9154078406539026,2.6920000000000006,25.0,red
Belmont Cragin,Lake View,52.727450980392156,27.990686274509805,22.65705882352941,1.9534119284129792,6.223529411764706,34.0,green
Belmont Cragin,Lincoln Park,48.766666666666666,20.6,31.78,2.367313915857605,6.7,1.0,orange
Belmont Cragin,Lincoln Square,66.42142857142856,38.327777777777776,32.147619047619045,1.755431537572154,7.180952380952381,21.0,green
Belmont Cragin,"Little Italy, UIC",73.93333333333334,31.186363636363637,26.46,2.3916095589161928,9.381818181818181,11.0,orange
Belmont Cragin,Logan Square,31.319444444444443,14.64537037037037,13.874444444444444,2.239813125753053,3.355555555555556,18.0,yellow
Belmont Cragin,Loop,60.457948717948724,30.387435897435896,23.818769230769227,2.00252929734855,9.08076923076923,130.0,green
Belmont Cragin,Lower West Side,65.21666666666667,21.916666666666668,26.92,2.975665399239544,9.9,1.0,red
Belmont Cragin,Montclare,20.70625,9.533333333333333,12.7275,2.319335192403565,2.2125,8.0,yellow
Belmont Cragin,Museum Campus,82.38333333333334,40.05416666666667,32.057500000000005,2.0622757804478544,12.425,4.0,yellow
Belmont Cragin,North Lawndale,57.25,25.57857142857143,18.927142857142858,2.2404581601163907,6.514285714285714,7.0,yellow
Belmont Cragin,North Park,57.41666666666666,30.58921568627451,26.933529411764702,1.8907606955139538,7.3882352941176475,17.0,green
Belmont Cragin,Norwood Park,60.05,17.766666666666666,18.75,3.379924953095685,5.8,1.0,red
Belmont Cragin,O'Hare,81.48849206349206,30.80873015873016,37.46380952380952,2.695585505344937,10.49047619047619,42.0,orange
Belmont Cragin,Portage Park,27.882902298850574,12.667528735632182,13.491982758620692,2.3511858570519966,2.5172413793103448,116.0,orange
Belmont Cragin,River North,59.94650205761316,41.227777777777774,26.83086419753086,1.5080574204105341,8.269135802469137,81.0,green
Belmont Cragin,Sheffield & DePaul,48.7,27.25,26.31,1.8684296566526293,5.6,2.0,green
Belmont Cragin,Streeterville,68.64833333333334,36.072500000000005,24.186,1.9153516129458048,8.489999999999998,20.0,green
Belmont Cragin,Ukrainian Village,57.31666666666667,18.566666666666666,22.625,3.0886291278980242,5.5,2.0,red
Belmont Cragin,United Center,54.78333333333334,26.477777777777778,21.89222222222222,2.087092543330099,6.3,9.0,yellow
Belmont Cragin,Uptown,68.3425925925926,37.96296296296296,27.304444444444446,1.8083927585614876,7.66111111111111,18.0,green
Belmont Cragin,West Loop,55.15656565656566,31.81994949494949,22.13787878787879,1.784551796421636,8.389393939393939,66.0,green
Belmont Cragin,West Town,48.8087064676617,27.046766169154232,16.902686567164174,1.8300233643983133,6.308955223880597,67.0,green
Belmont Cragin,Wicker Park,50.24876543209876,23.46111111111111,16.145925925925926,2.190325090699503,5.533333333333333,27.0,yellow
Belmont Cragin,Wrigleyville,57.6,32.75,17.73,1.7587786259541984,6.5,1.0,green
